machine;size;tilew;tileh;threads;kernel;variant;iterations;schedule;label;arg;time
cenva;2048;32;32;4;max;omp;146;dynamic;threads;;125;485215
cenva;2048;128;128;4;max;omp;724;dynamic;threads;;250;2355650
cenva;2048;64;64;4;max;omp;724;dynamic;threads;;250;2344789
cenva;2048;32;32;4;max;omp;724;dynamic;threads;;250;2364986
cenva;2048;128;128;4;max;omp;151;static;threads;;50;523448
cenva;2048;64;64;4;max;omp;151;static;threads;;50;523963
cenva;2048;32;32;4;max;omp;151;static;threads;;50;528337
cenva;2048;128;128;4;max;omp;146;static;threads;;125;498619
cenva;2048;64;64;4;max;omp;146;static;threads;;125;487411
cenva;2048;32;32;4;max;omp;146;static;threads;;125;485947
cenva;2048;128;128;4;max;omp;724;static;threads;;250;2358499
cenva;2048;64;64;4;max;omp;724;static;threads;;250;2357282
cenva;2048;32;32;4;max;omp;724;static;threads;;250;2364459
cenva;2048;128;128;4;max;omp;151;static,2;threads;;50;523239
cenva;2048;64;64;4;max;omp;151;static,2;threads;;50;524935
cenva;2048;32;32;4;max;omp;151;static,2;threads;;50;524253
cenva;2048;128;128;4;max;omp;146;static,2;threads;;125;486492
cenva;2048;64;64;4;max;omp;146;static,2;threads;;125;484880
cenva;2048;32;32;4;max;omp;146;static,2;threads;;125;485546
cenva;2048;128;128;4;max;omp;724;static,2;threads;;250;2356094
cenva;2048;64;64;4;max;omp;724;static,2;threads;;250;2355895
cenva;2048;32;32;4;max;omp;724;static,2;threads;;250;2353280
cenva;2048;128;128;6;max;omp;123;dynamic;cores;;50;251885
cenva;2048;64;64;6;max;omp;123;dynamic;cores;;50;256185
cenva;2048;32;32;6;max;omp;123;dynamic;cores;;50;259320
cenva;2048;128;128;6;max;omp;317;dynamic;cores;;125;631537
cenva;2048;64;64;6;max;omp;317;dynamic;cores;;125;643008
cenva;2048;32;32;6;max;omp;317;dynamic;cores;;125;629582
cenva;2048;128;128;6;max;omp;898;dynamic;cores;;250;1743545
cenva;2048;64;64;6;max;omp;898;dynamic;cores;;250;1744861
cenva;2048;32;32;6;max;omp;898;dynamic;cores;;250;1765007
cenva;2048;128;128;6;max;omp;123;static;cores;;50;260187
cenva;2048;64;64;6;max;omp;123;static;cores;;50;260738
cenva;2048;32;32;6;max;omp;123;static;cores;;50;260742
cenva;2048;128;128;6;max;omp;317;static;cores;;125;656366
cenva;2048;64;64;6;max;omp;317;static;cores;;125;669833
cenva;2048;32;32;6;max;omp;317;static;cores;;125;652324
cenva;2048;128;128;6;max;omp;898;static;cores;;250;1827438
cenva;2048;64;64;6;max;omp;898;static;cores;;250;1875914
cenva;2048;32;32;6;max;omp;898;static;cores;;250;1826492
cenva;2048;128;128;6;max;omp;123;static,2;cores;;50;260110
cenva;2048;64;64;6;max;omp;123;static,2;cores;;50;260661
cenva;2048;32;32;6;max;omp;123;static,2;cores;;50;265378
cenva;2048;128;128;6;max;omp;317;static,2;cores;;125;665459
cenva;2048;64;64;6;max;omp;317;static,2;cores;;125;687311
cenva;2048;32;32;6;max;omp;317;static,2;cores;;125;658297
cenva;2048;128;128;6;max;omp;898;static,2;cores;;250;1817501
cenva;2048;64;64;6;max;omp;898;static,2;cores;;250;1803358
cenva;2048;32;32;6;max;omp;898;static,2;cores;;250;1803097
cenva;2048;128;128;6;max;omp;123;dynamic;threads;;50;290363
cenva;2048;64;64;6;max;omp;123;dynamic;threads;;50;292451
cenva;2048;32;32;6;max;omp;123;dynamic;threads;;50;292384
cenva;2048;128;128;6;max;omp;317;dynamic;threads;;125;722338
cenva;2048;64;64;6;max;omp;317;dynamic;threads;;125;726840
cenva;2048;32;32;6;max;omp;317;dynamic;threads;;125;723102
cenva;2048;128;128;6;max;omp;898;dynamic;threads;;250;2007671
cenva;2048;64;64;6;max;omp;898;dynamic;threads;;250;2003201
cenva;2048;32;32;6;max;omp;898;dynamic;threads;;250;2010875
cenva;2048;128;128;6;max;omp;123;static;threads;;50;289121
cenva;2048;64;64;6;max;omp;123;static;threads;;50;291281
cenva;2048;32;32;6;max;omp;123;static;threads;;50;291896
cenva;2048;128;128;6;max;omp;317;static;threads;;125;723086
cenva;2048;64;64;6;max;omp;317;static;threads;;125;720238
cenva;2048;32;32;6;max;omp;317;static;threads;;125;726681
cenva;2048;128;128;6;max;omp;898;static;threads;;250;2006489
cenva;2048;64;64;6;max;omp;898;static;threads;;250;2006099
cenva;2048;32;32;6;max;omp;898;static;threads;;250;2006241
cenva;2048;128;128;6;max;omp;123;static,2;threads;;50;291164
cenva;2048;64;64;6;max;omp;123;static,2;threads;;50;291855
cenva;2048;32;32;6;max;omp;123;static,2;threads;;50;291072
cenva;2048;128;128;6;max;omp;317;static,2;threads;;125;721140
cenva;2048;64;64;6;max;omp;317;static,2;threads;;125;726594
cenva;2048;32;32;6;max;omp;317;static,2;threads;;125;723003
cenva;2048;128;128;6;max;omp;898;static,2;threads;;250;2004392
cenva;2048;64;64;6;max;omp;898;static,2;threads;;250;2008016
cenva;2048;32;32;6;max;omp;898;static,2;threads;;250;2011675
cenva;2048;128;128;8;max;omp;151;dynamic;cores;;50;275903
cenva;2048;64;64;8;max;omp;151;dynamic;cores;;50;280250
cenva;2048;32;32;8;max;omp;151;dynamic;cores;;50;278931
cenva;2048;128;128;8;max;omp;369;dynamic;cores;;125;653159
cenva;2048;64;64;8;max;omp;369;dynamic;cores;;125;648714
cenva;2048;32;32;8;max;omp;369;dynamic;cores;;125;650178
cenva;2048;128;128;8;max;omp;1189;dynamic;cores;;250;2069277
cenva;2048;64;64;8;max;omp;1189;dynamic;cores;;250;2082380
cenva;2048;32;32;8;max;omp;1189;dynamic;cores;;250;2072499
cenva;2048;128;128;8;max;omp;151;static;cores;;50;278113
cenva;2048;64;64;8;max;omp;151;static;cores;;50;279558
cenva;2048;32;32;8;max;omp;151;static;cores;;50;279942
cenva;2048;128;128;8;max;omp;369;static;cores;;125;650279
cenva;2048;64;64;8;max;omp;369;static;cores;;125;654426
cenva;2048;32;32;8;max;omp;369;static;cores;;125;656291
cenva;2048;128;128;8;max;omp;1189;static;cores;;250;2086523
cenva;2048;64;64;8;max;omp;1189;static;cores;;250;2080978
cenva;2048;32;32;8;max;omp;1189;static;cores;;250;2078704
cenva;2048;128;128;8;max;omp;151;static,2;cores;;50;276998
cenva;2048;64;64;8;max;omp;151;static,2;cores;;50;279627
cenva;2048;32;32;8;max;omp;151;static,2;cores;;50;279289
cenva;2048;128;128;8;max;omp;369;static,2;cores;;125;654328
cenva;2048;64;64;8;max;omp;369;static,2;cores;;125;650991
cenva;2048;32;32;8;max;omp;369;static,2;cores;;125;651012
cenva;2048;128;128;8;max;omp;1189;static,2;cores;;250;2080850
cenva;2048;64;64;8;max;omp;1189;static,2;cores;;250;2070127
cenva;2048;32;32;8;max;omp;1189;static,2;cores;;250;2073202
cenva;2048;128;128;8;max;omp;151;dynamic;threads;;50;275647
cenva;2048;64;64;8;max;omp;151;dynamic;threads;;50;278177
cenva;2048;32;32;8;max;omp;151;dynamic;threads;;50;284822
cenva;2048;128;128;8;max;omp;369;dynamic;threads;;125;654523
cenva;2048;64;64;8;max;omp;369;dynamic;threads;;125;654520
cenva;2048;32;32;8;max;omp;369;dynamic;threads;;125;660477
cenva;2048;128;128;8;max;omp;1189;dynamic;threads;;250;2076692
cenva;2048;64;64;8;max;omp;1189;dynamic;threads;;250;2074108
cenva;2048;32;32;8;max;omp;1189;dynamic;threads;;250;2078527
cenva;2048;128;128;8;max;omp;151;static;threads;;50;276828
cenva;2048;64;64;8;max;omp;151;static;threads;;50;277381
cenva;2048;32;32;8;max;omp;151;static;threads;;50;279133
cenva;2048;128;128;8;max;omp;369;static;threads;;125;655765
cenva;2048;64;64;8;max;omp;369;static;threads;;125;659262
cenva;2048;32;32;8;max;omp;369;static;threads;;125;656980
cenva;2048;128;128;8;max;omp;1189;static;threads;;250;2072143
cenva;2048;64;64;8;max;omp;1189;static;threads;;250;2066325
cenva;2048;32;32;8;max;omp;1189;static;threads;;250;2072110
cenva;2048;128;128;8;max;omp;151;static,2;threads;;50;276901
cenva;2048;64;64;8;max;omp;151;static,2;threads;;50;277242
cenva;2048;32;32;8;max;omp;151;static,2;threads;;50;277084
cenva;2048;128;128;8;max;omp;369;static,2;threads;;125;660427
cenva;2048;64;64;8;max;omp;369;static,2;threads;;125;655379
cenva;2048;32;32;8;max;omp;369;static,2;threads;;125;656369
cenva;2048;128;128;8;max;omp;1189;static,2;threads;;250;2078606
cenva;2048;64;64;8;max;omp;1189;static,2;threads;;250;2071819
cenva;2048;32;32;8;max;omp;1189;static,2;threads;;250;2063948
cenva;2048;128;128;1;max;omp;51;dynamic;cores;;50;385604
cenva;2048;64;64;1;max;omp;51;dynamic;cores;;50;384396
cenva;2048;32;32;1;max;omp;51;dynamic;cores;;50;381197
cenva;2048;128;128;1;max;omp;126;dynamic;cores;;125;878946
cenva;2048;64;64;1;max;omp;126;dynamic;cores;;125;879373
cenva;2048;32;32;1;max;omp;126;dynamic;cores;;125;880525
cenva;2048;128;128;1;max;omp;247;dynamic;cores;;250;1651407
cenva;2048;64;64;1;max;omp;247;dynamic;cores;;250;1655944
cenva;2048;32;32;1;max;omp;247;dynamic;cores;;250;1655989
cenva;2048;128;128;1;max;omp;51;static;cores;;50;388515
cenva;2048;64;64;1;max;omp;51;static;cores;;50;381472
cenva;2048;32;32;1;max;omp;51;static;cores;;50;380048
cenva;2048;128;128;1;max;omp;126;static;cores;;125;883042
cenva;2048;64;64;1;max;omp;126;static;cores;;125;878974
cenva;2048;32;32;1;max;omp;126;static;cores;;125;878671
cenva;2048;128;128;1;max;omp;247;static;cores;;250;1653563
cenva;2048;64;64;1;max;omp;247;static;cores;;250;1653946
cenva;2048;32;32;1;max;omp;247;static;cores;;250;1657051
cenva;2048;128;128;1;max;omp;51;static,2;cores;;50;380633
cenva;2048;64;64;1;max;omp;51;static,2;cores;;50;381810
cenva;2048;32;32;1;max;omp;51;static,2;cores;;50;380119
cenva;2048;128;128;1;max;omp;126;static,2;cores;;125;880822
cenva;2048;64;64;1;max;omp;126;static,2;cores;;125;880555
cenva;2048;32;32;1;max;omp;126;static,2;cores;;125;877949
cenva;2048;128;128;1;max;omp;247;static,2;cores;;250;1655207
cenva;2048;64;64;1;max;omp;247;static,2;cores;;250;1655165
cenva;2048;32;32;1;max;omp;247;static,2;cores;;250;1655060
cenva;2048;128;128;1;max;omp;51;dynamic;threads;;50;380499
cenva;2048;64;64;1;max;omp;51;dynamic;threads;;50;387736
cenva;2048;32;32;1;max;omp;51;dynamic;threads;;50;385084
cenva;2048;128;128;1;max;omp;126;dynamic;threads;;125;877878
cenva;2048;64;64;1;max;omp;126;dynamic;threads;;125;876907
cenva;2048;32;32;1;max;omp;126;dynamic;threads;;125;878391
cenva;2048;128;128;1;max;omp;247;dynamic;threads;;250;1653279
cenva;2048;64;64;1;max;omp;247;dynamic;threads;;250;1657510
cenva;2048;32;32;1;max;omp;247;dynamic;threads;;250;1651513
cenva;2048;128;128;1;max;omp;51;static;threads;;50;383110
cenva;2048;64;64;1;max;omp;51;static;threads;;50;380590
cenva;2048;32;32;1;max;omp;51;static;threads;;50;381048
cenva;2048;128;128;1;max;omp;126;static;threads;;125;878964
cenva;2048;64;64;1;max;omp;126;static;threads;;125;878564
cenva;2048;32;32;1;max;omp;126;static;threads;;125;879356
cenva;2048;128;128;1;max;omp;247;static;threads;;250;1656927
cenva;2048;64;64;1;max;omp;247;static;threads;;250;1654868
cenva;2048;32;32;1;max;omp;247;static;threads;;250;1654397
cenva;2048;128;128;1;max;omp;51;static,2;threads;;50;380715
cenva;2048;64;64;1;max;omp;51;static,2;threads;;50;381381
cenva;2048;32;32;1;max;omp;51;static,2;threads;;50;381598
cenva;2048;128;128;1;max;omp;126;static,2;threads;;125;877969
cenva;2048;64;64;1;max;omp;126;static,2;threads;;125;878262
cenva;2048;32;32;1;max;omp;126;static,2;threads;;125;878682
cenva;2048;128;128;1;max;omp;247;static,2;threads;;250;1654356
cenva;2048;64;64;1;max;omp;247;static,2;threads;;250;1650846
cenva;2048;32;32;1;max;omp;247;static,2;threads;;250;1654106
cenva;2048;128;128;2;max;omp;52;dynamic;cores;;50;200805
cenva;2048;64;64;2;max;omp;52;dynamic;cores;;50;199881
cenva;2048;32;32;2;max;omp;52;dynamic;cores;;50;197186
cenva;2048;128;128;2;max;omp;126;dynamic;cores;;125;447156
cenva;2048;64;64;2;max;omp;126;dynamic;cores;;125;445812
cenva;2048;32;32;2;max;omp;126;dynamic;cores;;125;446833
cenva;2048;128;128;2;max;omp;255;dynamic;cores;;250;884356
cenva;2048;64;64;2;max;omp;255;dynamic;cores;;250;871310
cenva;2048;32;32;2;max;omp;255;dynamic;cores;;250;895767
cenva;2048;128;128;2;max;omp;52;static;cores;;50;197013
cenva;2048;64;64;2;max;omp;52;static;cores;;50;200334
cenva;2048;32;32;2;max;omp;52;static;cores;;50;229163
cenva;2048;128;128;2;max;omp;126;static;cores;;125;446086
cenva;2048;64;64;2;max;omp;126;static;cores;;125;446197
cenva;2048;32;32;2;max;omp;126;static;cores;;125;453088
cenva;2048;128;128;2;max;omp;255;static;cores;;250;881767
cenva;2048;64;64;2;max;omp;255;static;cores;;250;871875
cenva;2048;32;32;2;max;omp;255;static;cores;;250;868690
cenva;2048;128;128;2;max;omp;52;static,2;cores;;50;197627
cenva;2048;64;64;2;max;omp;52;static,2;cores;;50;197323
cenva;2048;32;32;2;max;omp;52;static,2;cores;;50;197471
cenva;2048;128;128;2;max;omp;126;static,2;cores;;125;451333
cenva;2048;64;64;2;max;omp;126;static,2;cores;;125;447982
cenva;2048;32;32;2;max;omp;126;static,2;cores;;125;446157
cenva;2048;128;128;2;max;omp;255;static,2;cores;;250;872366
cenva;2048;64;64;2;max;omp;255;static,2;cores;;250;883675
cenva;2048;32;32;2;max;omp;255;static,2;cores;;250;871521
cenva;2048;128;128;2;max;omp;52;dynamic;threads;;50;355603
cenva;2048;64;64;2;max;omp;52;dynamic;threads;;50;356212
cenva;2048;32;32;2;max;omp;52;dynamic;threads;;50;355696
cenva;2048;128;128;2;max;omp;126;dynamic;threads;;125;827771
cenva;2048;64;64;2;max;omp;126;dynamic;threads;;125;828025
cenva;2048;32;32;2;max;omp;126;dynamic;threads;;125;827712
cenva;2048;128;128;2;max;omp;255;dynamic;threads;;250;1633290
cenva;2048;64;64;2;max;omp;255;dynamic;threads;;250;1632136
cenva;2048;32;32;2;max;omp;255;dynamic;threads;;250;1633830
cenva;2048;128;128;2;max;omp;52;static;threads;;50;355920
cenva;2048;64;64;2;max;omp;52;static;threads;;50;355041
cenva;2048;32;32;2;max;omp;52;static;threads;;50;355439
cenva;2048;128;128;2;max;omp;126;static;threads;;125;827673
cenva;2048;64;64;2;max;omp;126;static;threads;;125;827822
cenva;2048;32;32;2;max;omp;126;static;threads;;125;829419
cenva;2048;128;128;2;max;omp;255;static;threads;;250;1631351
cenva;2048;64;64;2;max;omp;255;static;threads;;250;1632569
cenva;2048;32;32;2;max;omp;255;static;threads;;250;1632916
cenva;2048;128;128;2;max;omp;52;static,2;threads;;50;355754
cenva;2048;64;64;2;max;omp;52;static,2;threads;;50;356172
cenva;2048;32;32;2;max;omp;52;static,2;threads;;50;356164
cenva;2048;128;128;2;max;omp;126;static,2;threads;;125;827222
cenva;2048;64;64;2;max;omp;126;static,2;threads;;125;827549
cenva;2048;32;32;2;max;omp;126;static,2;threads;;125;828274
cenva;2048;128;128;2;max;omp;255;static,2;threads;;250;1632387
cenva;2048;64;64;2;max;omp;255;static,2;threads;;250;1631264
cenva;2048;32;32;2;max;omp;255;static,2;threads;;250;1634074
cenva;2048;128;128;4;max;omp;151;dynamic;cores;;50;285604
cenva;2048;64;64;4;max;omp;151;dynamic;cores;;50;290500
cenva;2048;32;32;4;max;omp;151;dynamic;cores;;50;297225
cenva;2048;128;128;4;max;omp;146;dynamic;cores;;125;270070
cenva;2048;64;64;4;max;omp;146;dynamic;cores;;125;268232
cenva;2048;32;32;4;max;omp;146;dynamic;cores;;125;270086
cenva;2048;128;128;4;max;omp;724;dynamic;cores;;250;1267769
cenva;2048;64;64;4;max;omp;724;dynamic;cores;;250;1291687
cenva;2048;32;32;4;max;omp;724;dynamic;cores;;250;1260566
cenva;2048;128;128;4;max;omp;151;static;cores;;50;289613
cenva;2048;64;64;4;max;omp;151;static;cores;;50;288910
cenva;2048;32;32;4;max;omp;151;static;cores;;50;288247
cenva;2048;128;128;4;max;omp;146;static;cores;;125;272656
cenva;2048;64;64;4;max;omp;146;static;cores;;125;265635
cenva;2048;32;32;4;max;omp;146;static;cores;;125;271024
cenva;2048;128;128;4;max;omp;724;static;cores;;250;1257790
cenva;2048;64;64;4;max;omp;724;static;cores;;250;1271491
cenva;2048;32;32;4;max;omp;724;static;cores;;250;1258480
cenva;2048;128;128;4;max;omp;151;static,2;cores;;50;289762
cenva;2048;64;64;4;max;omp;151;static,2;cores;;50;292891
cenva;2048;32;32;4;max;omp;151;static,2;cores;;50;292585
cenva;2048;128;128;4;max;omp;146;static,2;cores;;125;269004
cenva;2048;64;64;4;max;omp;146;static,2;cores;;125;270121
cenva;2048;32;32;4;max;omp;146;static,2;cores;;125;293808
cenva;2048;128;128;4;max;omp;724;static,2;cores;;250;1260941
cenva;2048;64;64;4;max;omp;724;static,2;cores;;250;1258606
cenva;2048;32;32;4;max;omp;724;static,2;cores;;250;1268351
cenva;2048;128;128;4;max;omp;151;dynamic;threads;;50;524163
cenva;2048;64;64;4;max;omp;151;dynamic;threads;;50;523257
cenva;2048;32;32;4;max;omp;151;dynamic;threads;;50;523426
cenva;2048;128;128;4;max;omp;146;dynamic;threads;;125;492776
cenva;2048;64;64;4;max;omp;146;dynamic;threads;;125;485380
cenva;2048;32;32;4;max;omp;146;dynamic;threads;;125;484980
cenva;2048;128;128;4;max;omp;724;dynamic;threads;;250;2348299
cenva;2048;64;64;4;max;omp;724;dynamic;threads;;250;2351522
cenva;2048;32;32;4;max;omp;724;dynamic;threads;;250;2350309
cenva;2048;128;128;4;max;omp;151;static;threads;;50;523683
cenva;2048;64;64;4;max;omp;151;static;threads;;50;523202
cenva;2048;32;32;4;max;omp;151;static;threads;;50;522904
cenva;2048;128;128;4;max;omp;146;static;threads;;125;485243
cenva;2048;64;64;4;max;omp;146;static;threads;;125;486174
cenva;2048;32;32;4;max;omp;146;static;threads;;125;486605
cenva;2048;128;128;4;max;omp;724;static;threads;;250;2354256
cenva;2048;64;64;4;max;omp;724;static;threads;;250;2354024
cenva;2048;32;32;4;max;omp;724;static;threads;;250;2359371
cenva;2048;128;128;4;max;omp;151;static,2;threads;;50;537647
cenva;2048;64;64;4;max;omp;151;static,2;threads;;50;529033
cenva;2048;32;32;4;max;omp;151;static,2;threads;;50;523255
cenva;2048;128;128;4;max;omp;146;static,2;threads;;125;485710
cenva;2048;64;64;4;max;omp;146;static,2;threads;;125;487607
cenva;2048;32;32;4;max;omp;146;static,2;threads;;125;485330
cenva;2048;128;128;4;max;omp;724;static,2;threads;;250;2351645
cenva;2048;64;64;4;max;omp;724;static,2;threads;;250;2347081
cenva;2048;32;32;4;max;omp;724;static,2;threads;;250;2349170
cenva;2048;128;128;6;max;omp;123;dynamic;cores;;50;263268
cenva;2048;64;64;6;max;omp;123;dynamic;cores;;50;253405
cenva;2048;32;32;6;max;omp;123;dynamic;cores;;50;253582
cenva;2048;128;128;6;max;omp;317;dynamic;cores;;125;631607
cenva;2048;64;64;6;max;omp;317;dynamic;cores;;125;631728
cenva;2048;32;32;6;max;omp;317;dynamic;cores;;125;635136
cenva;2048;128;128;6;max;omp;898;dynamic;cores;;250;1744962
cenva;2048;64;64;6;max;omp;898;dynamic;cores;;250;1731652
cenva;2048;32;32;6;max;omp;898;dynamic;cores;;250;1775840
cenva;2048;128;128;6;max;omp;123;static;cores;;50;259853
cenva;2048;64;64;6;max;omp;123;static;cores;;50;273857
cenva;2048;32;32;6;max;omp;123;static;cores;;50;261140
cenva;2048;128;128;6;max;omp;317;static;cores;;125;653924
cenva;2048;64;64;6;max;omp;317;static;cores;;125;655213
cenva;2048;32;32;6;max;omp;317;static;cores;;125;666230
cenva;2048;128;128;6;max;omp;898;static;cores;;250;1811483
cenva;2048;64;64;6;max;omp;898;static;cores;;250;1802000
cenva;2048;32;32;6;max;omp;898;static;cores;;250;1818169
cenva;2048;128;128;6;max;omp;123;static,2;cores;;50;259206
cenva;2048;64;64;6;max;omp;123;static,2;cores;;50;274526
cenva;2048;32;32;6;max;omp;123;static,2;cores;;50;262162
cenva;2048;128;128;6;max;omp;317;static,2;cores;;125;654242
cenva;2048;64;64;6;max;omp;317;static,2;cores;;125;654954
cenva;2048;32;32;6;max;omp;317;static,2;cores;;125;662974
cenva;2048;128;128;6;max;omp;898;static,2;cores;;250;1812143
cenva;2048;64;64;6;max;omp;898;static,2;cores;;250;1796623
cenva;2048;32;32;6;max;omp;898;static,2;cores;;250;1816747
cenva;2048;128;128;6;max;omp;123;dynamic;threads;;50;288620
cenva;2048;64;64;6;max;omp;123;dynamic;threads;;50;295115
cenva;2048;32;32;6;max;omp;123;dynamic;threads;;50;291724
cenva;2048;128;128;6;max;omp;317;dynamic;threads;;125;723468
cenva;2048;64;64;6;max;omp;317;dynamic;threads;;125;725360
cenva;2048;32;32;6;max;omp;317;dynamic;threads;;125;739048
cenva;2048;128;128;6;max;omp;898;dynamic;threads;;250;2015155
cenva;2048;64;64;6;max;omp;898;dynamic;threads;;250;2010468
cenva;2048;32;32;6;max;omp;898;dynamic;threads;;250;2007306
cenva;2048;128;128;6;max;omp;123;static;threads;;50;289629
cenva;2048;64;64;6;max;omp;123;static;threads;;50;297794
cenva;2048;32;32;6;max;omp;123;static;threads;;50;291763
cenva;2048;128;128;6;max;omp;317;static;threads;;125;729192
cenva;2048;64;64;6;max;omp;317;static;threads;;125;722468
cenva;2048;32;32;6;max;omp;317;static;threads;;125;727294
cenva;2048;128;128;6;max;omp;898;static;threads;;250;2016398
cenva;2048;64;64;6;max;omp;898;static;threads;;250;2010733
cenva;2048;32;32;6;max;omp;898;static;threads;;250;2002892
cenva;2048;128;128;6;max;omp;123;static,2;threads;;50;289337
cenva;2048;64;64;6;max;omp;123;static,2;threads;;50;294235
cenva;2048;32;32;6;max;omp;123;static,2;threads;;50;291410
cenva;2048;128;128;6;max;omp;317;static,2;threads;;125;731980
cenva;2048;64;64;6;max;omp;317;static,2;threads;;125;723163
cenva;2048;32;32;6;max;omp;317;static,2;threads;;125;725950
cenva;2048;128;128;6;max;omp;898;static,2;threads;;250;2013179
cenva;2048;64;64;6;max;omp;898;static,2;threads;;250;2007887
cenva;2048;32;32;6;max;omp;898;static,2;threads;;250;2006661
cenva;2048;128;128;8;max;omp;151;dynamic;cores;;50;274694
cenva;2048;64;64;8;max;omp;151;dynamic;cores;;50;279139
cenva;2048;32;32;8;max;omp;151;dynamic;cores;;50;279967
cenva;2048;128;128;8;max;omp;369;dynamic;cores;;125;653118
cenva;2048;64;64;8;max;omp;369;dynamic;cores;;125;655002
cenva;2048;32;32;8;max;omp;369;dynamic;cores;;125;648466
cenva;2048;128;128;8;max;omp;1189;dynamic;cores;;250;2081378
cenva;2048;64;64;8;max;omp;1189;dynamic;cores;;250;2068484
cenva;2048;32;32;8;max;omp;1189;dynamic;cores;;250;2067119
cenva;2048;128;128;8;max;omp;151;static;cores;;50;277146
cenva;2048;64;64;8;max;omp;151;static;cores;;50;280827
cenva;2048;32;32;8;max;omp;151;static;cores;;50;283578
cenva;2048;128;128;8;max;omp;369;static;cores;;125;648094
cenva;2048;64;64;8;max;omp;369;static;cores;;125;648370
cenva;2048;32;32;8;max;omp;369;static;cores;;125;654323
cenva;2048;128;128;8;max;omp;1189;static;cores;;250;2075287
cenva;2048;64;64;8;max;omp;1189;static;cores;;250;2074097
cenva;2048;32;32;8;max;omp;1189;static;cores;;250;2067372
cenva;2048;128;128;8;max;omp;151;static,2;cores;;50;278861
cenva;2048;64;64;8;max;omp;151;static,2;cores;;50;278219
cenva;2048;32;32;8;max;omp;151;static,2;cores;;50;281621
cenva;2048;128;128;8;max;omp;369;static,2;cores;;125;649314
cenva;2048;64;64;8;max;omp;369;static,2;cores;;125;653880
cenva;2048;32;32;8;max;omp;369;static,2;cores;;125;656743
cenva;2048;128;128;8;max;omp;1189;static,2;cores;;250;2082131
cenva;2048;64;64;8;max;omp;1189;static,2;cores;;250;2075528
cenva;2048;32;32;8;max;omp;1189;static,2;cores;;250;2071233
cenva;2048;128;128;8;max;omp;151;dynamic;threads;;50;276038
cenva;2048;64;64;8;max;omp;151;dynamic;threads;;50;277653
cenva;2048;32;32;8;max;omp;151;dynamic;threads;;50;280993
cenva;2048;128;128;8;max;omp;369;dynamic;threads;;125;660226
cenva;2048;64;64;8;max;omp;369;dynamic;threads;;125;657189
cenva;2048;32;32;8;max;omp;369;dynamic;threads;;125;657120
cenva;2048;128;128;8;max;omp;1189;dynamic;threads;;250;2072892
cenva;2048;64;64;8;max;omp;1189;dynamic;threads;;250;2066954
cenva;2048;32;32;8;max;omp;1189;dynamic;threads;;250;2068804
cenva;2048;128;128;8;max;omp;151;static;threads;;50;276359
cenva;2048;64;64;8;max;omp;151;static;threads;;50;298235
cenva;2048;32;32;8;max;omp;151;static;threads;;50;284127
cenva;2048;128;128;8;max;omp;369;static;threads;;125;662158
cenva;2048;64;64;8;max;omp;369;static;threads;;125;653750
cenva;2048;32;32;8;max;omp;369;static;threads;;125;661000
cenva;2048;128;128;8;max;omp;1189;static;threads;;250;2079749
cenva;2048;64;64;8;max;omp;1189;static;threads;;250;2065302
cenva;2048;32;32;8;max;omp;1189;static;threads;;250;2067689
cenva;2048;128;128;8;max;omp;151;static,2;threads;;50;275418
cenva;2048;64;64;8;max;omp;151;static,2;threads;;50;284151
cenva;2048;32;32;8;max;omp;151;static,2;threads;;50;283264
cenva;2048;128;128;8;max;omp;369;static,2;threads;;125;661823
cenva;2048;64;64;8;max;omp;369;static,2;threads;;125;655479
cenva;2048;32;32;8;max;omp;369;static,2;threads;;125;661634
cenva;2048;128;128;8;max;omp;1189;static,2;threads;;250;2080613
cenva;2048;64;64;8;max;omp;1189;static,2;threads;;250;2074867
cenva;2048;32;32;8;max;omp;1189;static,2;threads;;250;2074407
cenva;2048;128;128;1;max;omp;51;dynamic;cores;;50;389025
cenva;2048;64;64;1;max;omp;51;dynamic;cores;;50;383164
cenva;2048;32;32;1;max;omp;51;dynamic;cores;;50;389589
cenva;2048;128;128;1;max;omp;126;dynamic;cores;;125;878084
cenva;2048;64;64;1;max;omp;126;dynamic;cores;;125;884280
cenva;2048;32;32;1;max;omp;126;dynamic;cores;;125;881874
cenva;2048;128;128;1;max;omp;247;dynamic;cores;;250;1652886
cenva;2048;64;64;1;max;omp;247;dynamic;cores;;250;1667926
cenva;2048;32;32;1;max;omp;247;dynamic;cores;;250;1657001
cenva;2048;128;128;1;max;omp;51;static;cores;;50;380895
cenva;2048;64;64;1;max;omp;51;static;cores;;50;380881
cenva;2048;32;32;1;max;omp;51;static;cores;;50;380687
cenva;2048;128;128;1;max;omp;126;static;cores;;125;879261
cenva;2048;64;64;1;max;omp;126;static;cores;;125;879491
cenva;2048;32;32;1;max;omp;126;static;cores;;125;878876
cenva;2048;128;128;1;max;omp;247;static;cores;;250;1652790
cenva;2048;64;64;1;max;omp;247;static;cores;;250;1654681
cenva;2048;32;32;1;max;omp;247;static;cores;;250;1652990
cenva;2048;128;128;1;max;omp;51;static,2;cores;;50;380611
cenva;2048;64;64;1;max;omp;51;static,2;cores;;50;387999
cenva;2048;32;32;1;max;omp;51;static,2;cores;;50;388972
cenva;2048;128;128;1;max;omp;126;static,2;cores;;125;877506
